comprehensible,adj, 可理解的， 能懂的， 能充分理解的,ˌkɑːmprɪ'hensəbl,comprehensible&type=1,"[{'sContent': 'Her speech was slurred and barely comprehensible.', 'sCn': '她的发言含混不清，几乎无法听懂。'}]"
motive,adj, 发动的； 导致运动的,'moutɪv,motive&type=1,"[{'sContent': 'Water provided the motive power for the mill.', 'sCn': '水为磨坊提供了动力。'}]"
elliptical,adj, 椭圆的； 隐晦的； 省略的， 简略的,ɪ'lɪptɪkl,elliptical&type=1,"[{'sContent': 'Kepler published his discovery of the elliptical orbits of planets in 1609. 1609', 'sCn': '年开普勒公布他的发现，认为行星轨道为椭圆形。'}]"
emancipate,vt, 解放， 解除,ɪ'mænsɪpeɪt,emancipate&type=1,"[{'sContent': 'Slaves were emancipated in 1834.', 'sCn': '奴隶于1834年获得了解放。'}]"
romantic,adj, 爱情的； 浪漫的， 富有情调的； 多情的； 不切实际的， 幻想的； [R-]浪漫主义的,rou'mæntɪk,romantic&type=1,"[{'sContent': '‘Tom always sends me red roses on my birthday.’ ‘How romantic!’', 'sCn': '“我过生日时汤姆总是给我送红玫瑰。”“多浪漫啊！”'}]"
motivate,vt, 激励； 激发,'moutɪveɪt,motivate&type=1,"[{'sContent': 'A good teacher has to be able to motivate her students.', 'sCn': '好教师必须能够激发学生的积极性。'}]"
spoil,v, 破坏； 宠坏， 溺爱； 变质,spɔɪl,spoil&type=1,"[{'sContent': 'She’s an only child, but they didn’t really spoil her.', 'sCn': '她是独生女，不过他们也没有娇惯她。'}, {'sContent': 'His mother and sisters spoil him rotten (= spoil him very much ) .', 'sCn': '他母亲和姐姐把他给宠坏了。'}]"
multiply,v, 增加； 繁殖； 乘,'mʌltɪplaɪ,multiply&type=1,"[{'sContent': 'Bacteria multiply quickly in warm food.', 'sCn': '细菌在温热的食物里繁殖得很快。'}]"
pasture,n,牧场，草原；,'pæstʃər,pasture&type=1,"[{'sContent': 'large areas of rough upland pasture', 'sCn': '大片起伏的山地牧场'}, {'sContent': 'the lush pastures of the southern counties', 'sCn': '南部各郡茂盛的牧场'}]"
conducive,adj, 有助于…的， 有益于…的,kən'duːsɪv,conducive&type=1,"[{'sContent': 'an environment conducive to learning', 'sCn': '有助于学习的环境'}]"
pilot,adj,试验性的,'paɪlət,pilot&type=1,"[{'sContent': 'The plan is to launch a pilot programme next summer.', 'sCn': '计划是在明年夏天实施一个试验性方案。'}]"
curative,adj,有助于治疗的，有疗效的,'kjurətɪv,curative&type=1,"[{'sContent': 'the spring’s alleged curative properties', 'sCn': '这处泉水号称能治病的功效'}]"
cartilage,n, 软骨,'kɑːrtɪlɪdʒ,cartilage&type=1,"[{'sContent': ""Andre Agassi has pulled out of next week's Grand Slam Cup after tearing a cartilage in his chest."", 'sCn': '安德烈·阿加西胸部软骨拉伤后已退出了下周的大满贯赛事。'}]"
snide,adj, 伪造的； 不诚实的； 讽刺的， 挖苦的， 含沙射影的,snaɪd,snide&type=1,"[{'sContent': 'He made a snide comment about her weight.', 'sCn': '他说了一句刻薄的话评论她的体重。'}]"
multiple,adj,多样的；多重的,'mʌltɪpl,multiple&type=1,"[{'sContent': 'Baxter was rushed to the hospital with multiple stab wounds.', 'sCn': '巴克斯特因多处刺伤被紧急送往医院。'}, {'sContent': 'Having multiple partners increases your risk of sexual diseases.', 'sCn': '性伴侣多会增加得性病的风险。'}, {'sContent': 'His new album includes multiple versions of the same songs.', 'sCn': '他的新专辑包括同一些歌曲的多种版本。'}]"
expose,vt, 暴露， 显露； 揭露， 揭穿； 使接触， 使面临,ɪk'spouz,expose&type=1,"[{'sContent': 'He lifted his T-shirt to expose a jagged scar across his chest.', 'sCn': '他撩起T恤衫，露出横贯胸部的锯齿状伤疤。'}]"
magnet,n, 磁铁， 磁体； 有吸引力的人,'mægnət,magnet&type=1,"[{'sContent': 'Prospect Park, with its vast lake, is a magnet for all health freaks.', 'sCn': '拥有大片湖区的展望公园是所有健身迷的向往之地。'}]"
versatile,adj, 多才多艺的； 多用途的,'vɜːrsətl,versatile&type=1,"[{'sContent': 'a very versatile performer', 'sCn': '多才多艺的表演者'}, {'sContent': 'a more versatile workforce', 'sCn': '技术更全面的劳动力'}]"
concentrate,v,集中，专心；,'kɑːnsntreɪt,concentrate&type=1,"[{'sContent': 'Now please concentrate.', 'sCn': '现在请集中注意力。'}, {'sContent': 'Adrian was finding it difficult to concentrate.', 'sCn': '阿德里安觉得自己很难集中注意力。'}]"
versus,prep, 对， 对抗； 与…相对， 与…相比,'vɜːrsəs,versus&type=1,"[{'sContent': 'the New York Knicks versus the LA Lakers', 'sCn': '纽约尼克斯队对洛杉矶湖人队'}, {'sContent': 'the Supreme Court decision in Roe vs. Wade', 'sCn': '最高法院关于罗诉韦德案的判决'}]"
penmanship,n, 书法,'penmənʃɪp,penmanship&type=1,"[{'sContent': 'children practicing their penmanship', 'sCn': '练习书法的儿童'}]"
tundra,n, 苔原， 冻原， 冻土地带,'tʌndrə,tundra&type=1,"[{'sContent': 'Gley soils are typical of tundra , meadows, and boggy areas.', 'sContent_eng': 'Gley soils are typical of <b>tundra</b> , meadows, and boggy areas.', 'sSpeech': 'Gley+soils+are+typical+of+tundra+%2C+meadows%2C+and+boggy+areas.&le=eng', 'sCn': '该种土壤是苔原、 草地以及沼地所特有的。'}]"
explosion,n, 爆炸； 爆发； 激增,ɪk'splouʒn,explosion&type=1,"[{'sContent': 'We heard a loud explosion.', 'sCn': '我们听到一声巨大的爆炸声。'}]"
tinker,vi,做焊锅匠；做拙劣修补,'tɪŋkər,tinker&type=1,"[{'sContent': 'Arcane nullifiers recognize Common, but only an experienced tinker, shouting out the correct codes, may command them.', 'sContent_eng': 'Arcane nullifiers recognize Common, but only an experienced <b>tinker</b>, shouting out the correct codes, may command them.', 'sSpeech': 'Arcane+nullifiers+recognize+Common%2C+but+only+an+experienced+tinker%2C+shouting+out+the+correct+codes%2C+may+command+them.&le=eng', 'sCn': '虽然奥术消除者被认可为是公民，但只要是一名经验丰富的修补匠，高喊出正确的指令，就可以命令它们。'}]"
populate,vt, 居住于,'pɑːpjuleɪt,populate&type=1,"[{'sContent': 'The highlands are populated mainly by peasant farmers.', 'sCn': '高原人口主要是农民。'}]"
puncture,v,刺穿；泄气，挫伤,'pʌŋktʃər,puncture&type=1,"[{'sContent': 'A piece of glass punctured the back tyre.', 'sCn': '一块玻璃把后轮胎戳破了。'}]"
permit,v, 允许， 许可,pə'mɪt,permit&type=1,"[{'sContent': 'Smoking is only permitted in the public lounge.', 'sCn': '只允许在公共休息室里抽烟。'}, {'sContent': 'He had more than the permitted level of alcohol in his blood.', 'sCn': '他血液中的酒精含量超出了允许的水平。'}]"
translation,n, 翻译； 译文， 译本,træns'leɪʃn,translation&type=1,"[{'sContent': 'She read the letter and gave us a rough translation (= she did not translate everything exactly ) .', 'sCn': '她看了信，给我们大概翻译了一下。'}, {'sContent': 'I’ve only read ‘Madame Bovary’ in translation (= not in its original language ) .', 'sCn': '我只读过《包法利夫人》的翻译本。'}, {'sContent': 'Much of the book’s humour has been lost in translation (= is no longer effective when translated ) .', 'sCn': '本书的许多幽默元素已在翻译过程中丢失。'}]"
personnel,n, 全体人员， 员工,ˌpɜːrsə'nel,personnel&type=1,"[{'sContent': 'All personnel are to receive security badges.', 'sCn': '所有人员都将拿到安保徽章。'}]"
splash,v, 溅， 泼,splæʃ,splash&type=1,"[{'sContent': 'The children were splashing about in the pool.', 'sCn': '孩子们在水池里戏水。'}]"
fountain,n, 喷泉； 丰富来源， 源泉,'fauntn,fountain&type=1,"[{'sContent': '...the fountains on the 16th Street Mall.', 'sCn': '…第16街商业区的喷泉。'}]"
porcelain,n, 瓷器， 瓷,'pɔːrsəlɪn,porcelain&type=1,"[{'sContent': 'a porcelain vase', 'sCn': '瓷花瓶'}]"
catalog,n, 目录,'kætəlɔːg,catalog&type=1,"[{'sContent': 'Can you catalog all these books?', 'sContent_eng': 'Can you <b>catalog</b> all these books?', 'sSpeech': 'Can+you+catalog+all+these+books%3F&le=eng', 'sCn': '你能给所有这些书编目录吗？'}, {'sContent': 'Well. this is our latest catalog.', 'sContent_eng': 'Well. this is our latest <b>catalog</b>.', 'sSpeech': 'Well.+this+is+our+latest+catalog.&le=eng', 'sCn': '嗯，这是我们最新的产品目录。 。'}, {'sContent': 'Can you send me a catalog?', 'sContent_eng': 'Can you send me a <b>catalog</b>?', 'sSpeech': 'Can+you+send+me+a+catalog%3F&le=eng', 'sCn': '你能给我寄一份商品目录吗？'}]"
part-time,adj, 兼职的； 部分时间的,'pɑːrtˌtaɪm,part-time&type=1,"[{'sContent': 'a part-time job', 'sCn': '兼职工作'}, {'sContent': 'women wishing to return to work on a part-time basis', 'sCn': '希望以兼职形式重返职场的女性'}]"
pioneer,vt,开拓，开创,ˌpaɪə'nɪr,pioneer&type=1,"[{'sContent': 'The new cancer treatment was pioneered in the early eighties by Dr Sylvia Bannerjee.', 'sCn': '这种新的癌症治疗方法是由西尔维娅·班纳基医生在80年代初期开创的。'}]"
chilly,adj, 寒冷的； 冷淡的， 不友好的,'tʃɪli,chilly&type=1,"[{'sContent': 'Getting chilly, isn’t it?', 'sCn': '天冷了，是不是？'}, {'sContent': 'The bathroom’s a bit chilly.', 'sCn': '浴室里有点冷。'}]"
flagellum,n,[昆] 鞭毛；鞭子；鞭状匍匐枝,flə'dʒeləm,flagellum&type=1,
rhinoceros,n, 犀牛,raɪ'nɑːsərəs,rhinoceros&type=1,"[{'sContent': 'Some of the projects will also support conservation efforts of near-extinct animals in Kalimantan, including rhinoceros, Irrawaddy dolphins, and orangutans.', 'sContent_eng': 'Some of the projects will also support conservation efforts of near-extinct animals in Kalimantan, including <b>rhinoceros</b>, Irrawaddy dolphins, and orangutans.', 'sSpeech': 'Some+of+the+projects+will+also+support+conservation+efforts+of+near-extinct+animals+in+Kalimantan%2C+including+rhinoceros%2C+Irrawaddy+dolphins%2C+and+orangutans.&le=eng', 'sCn': '其中一些项目也将支持对加里曼丹濒危动物的保护活动，包括犀牛、伊洛瓦底江海豚和猩猩。'}]"
implication,n, 含义； 暗示， 暗指； 卷入， 牵连,ˌɪmplɪ'keɪʃn,implication&type=1,"[{'sContent': 'They are called ‘Supertrams’, the implication being that (= which is meant to suggest that ) they are more advanced than earlier models.', 'sCn': '它们被称作“超级电车”，这是暗指它们比先前的型号更先进。'}]"
fierce,adj, 凶猛的， 残忍的； 狂热的， 强烈的； 激烈的， 猛烈的,fɪrs,fierce&type=1,"[{'sContent': 'fierce fighting in the city', 'sCn': '城里的激烈战斗'}]"
reservation,n, 预约， 预订； 保留意见， 疑惑； 居留地,ˌrezər'veɪʃn,reservation&type=1,"[{'sContent': 'a dinner reservation', 'sCn': '预订晚餐'}, {'sContent': 'Customers are advised to make seat reservations well in advance.', 'sCn': '建议顾客提前订座。'}]"
block,vt,阻塞；阻碍，妨碍,blɑːk,block&type=1,"[{'sContent': 'A fallen tree is blocking the road.', 'sCn': '一棵倒下的树把路阻断了。'}, {'sContent': 'The sink’s blocked up.', 'sCn': '水槽堵住了。'}]"
cordial,adj, 亲切的， 热诚的,'kɔːrdʒəl,cordial&type=1,"[{'sContent': 'The talks were conducted in a cordial atmosphere.', 'sCn': '会谈在友好的气氛中进行。'}]"
odorous,adj, 有气味的， 难闻的； 香的， 芬芳的,'oudərəs,odorous&type=1,"[{'sContent': 'odorous gases', 'sCn': '有气味的气体'}]"
cooperation,n, 合作， 协作,kouˌɑːpə'reɪʃn,cooperation&type=1,"[{'sContent': 'the need to strengthen international co-operation', 'sCn': '加强国际合作的需要'}]"
conceit,n, 自负， 自大,kən'siːt,conceit&type=1,"[{'sContent': 'The conceit of the woman!', 'sCn': '这个自负的女人！'}]"
modulate,v, 调整， 调节； 调制,'mɑːdʒəleɪt,modulate&type=1,"[{'sContent': 'These drugs modulate the disease process.', 'sCn': '这些药物能控制病情的发展。'}]"
mottled,adj, 有杂色的， 斑驳的,'mɑːtld,mottled&type=2,"[{'sContent': 'His red, mottled face showed the effect of too much whisky.', 'sCn': '他那张红红的、满是斑点的脸表明，他威士忌喝得太多了。'}]"
morphology,n, 形态学， 形态论,mɔːr'fɑːlədʒi,morphology&type=1,"[{'sContent': 'Morpheme is the basic unit in the study of morphology.', 'sContent_eng': 'Morpheme is the basic unit in the study of <b>morphology</b>.', 'sSpeech': 'Morpheme+is+the+basic+unit+in+the+study+of+morphology.&le=eng', 'sCn': '词素是形态学研究的最基本的单位。'}, {'sContent': 'No longer can biologists be content simply to study morphology.', 'sContent_eng': 'No longer can biologists be content simply to study <b>morphology</b>.', 'sSpeech': 'No+longer+can+biologists+be+content+simply+to+study+morphology.&le=eng', 'sCn': '生物学家不再满足于简单地研究形态学。'}, {'sContent': 'The rings and networks have some classificatory characteristics in morphology.', 'sContent_eng': 'The rings and networks have some classificatory characteristics in <b>morphology</b>.', 'sSpeech': 'The+rings+and+networks+have+some+classificatory+characteristics+in+morphology.&le=eng', 'sCn': '菌环、菌网及孢子具有一定的形态学特征。'}]"
distant,adj, 远离的， 遥远的； 疏远的， 冷淡的； 久远的； 不同的,'dɪstənt,distant&type=1,"[{'sContent': 'the sound of distant gunfire', 'sCn': '远处的炮火声'}, {'sContent': 'Her honeymoon seemed a distant memory .', 'sCn': '她的蜜月似乎成了遥远的记忆。'}, {'sContent': 'That affair was in the dim and distant past (= a long time ago ) .', 'sCn': '那件事已成为遥远的过去了。'}, {'sContent': 'The President hopes to visit Ireland in the not too distant future (= quite soon ) .', 'sCn': '总统希望在不久的将来访问爱尔兰。'}]"
resonance,n, 共振， 共鸣； 回声， 反响,'rezənəns,resonance&type=1,"[{'sContent': 'a tradition that has little resonance in the 21st century', 'sCn': '在21世纪难以引起共鸣的传统'}, {'sContent': 'His words will have resonance for many musicians.', 'sCn': '他的话将在很多音乐家心里产生共鸣。'}]"
propose,v, 建议， 提议； 提名， 推荐； 打算， 计划； 求婚,prə'pouz,propose&type=1,"[{'sContent': 'the changes currently proposed by the local planning authorities', 'sCn': '目前由地方规划局提议的改革'}, {'sContent': 'the proposed budget cuts', 'sCn': '所提出的预算削减'}]"
spearhead,n,先锋，前锋，先头部队,'spɪrhed,spearhead&type=1,"[{'sContent': 'the troops who spearheaded the rescue mission', 'sCn': '在救援任务中充当先锋的部队'}]"
